2023-01-01 12:40:17,792 DEBUG 

2023-01-01 12:40:17,792 DEBUG y: 0 x: 6
2023-01-01 12:40:20,714 DEBUG h
2023-01-01 12:40:20,714 DEBUG y: 1 x: 0
2023-01-01 12:40:21,156 DEBUG m
2023-01-01 12:40:21,157 DEBUG y: 1 x: 1
2023-01-01 12:40:21,433 DEBUG m
2023-01-01 12:40:21,433 DEBUG y: 1 x: 2
2023-01-01 12:40:21,673 DEBUG m
2023-01-01 12:40:21,673 DEBUG y: 1 x: 3
2023-01-01 12:40:33,984 DEBUG s
2023-01-01 12:40:33,984 DEBUG y: 1 x: 4
2023-01-01 12:40:35,487 DEBUG 
2023-01-01 12:40:35,487 DEBUG y: 1 x: 5
2023-01-01 12:40:35,715 DEBUG 
2023-01-01 12:40:35,715 DEBUG y: 1 x: 6
2023-01-01 12:40:35,922 DEBUG 
2023-01-01 12:40:35,922 DEBUG y: 1 x: 7
2023-01-01 12:40:38,041 INFO begin
2023-01-01 12:40:38,889 DEBUG w
2023-01-01 12:40:38,889 DEBUG y: 0 x: 0
2023-01-01 12:40:39,077 DEBUG a
2023-01-01 12:40:39,077 DEBUG y: 0 x: 1
2023-01-01 12:40:39,087 DEBUG h
2023-01-01 12:40:39,088 DEBUG y: 0 x: 2
2023-01-01 12:40:39,198 DEBUG t
2023-01-01 12:40:39,198 DEBUG y: 0 x: 3
2023-01-01 12:40:39,302 DEBUG  
2023-01-01 12:40:39,302 DEBUG y: 0 x: 4
2023-01-01 12:40:39,486 DEBUG i
2023-01-01 12:40:39,486 DEBUG y: 0 x: 5
2023-01-01 12:40:39,571 DEBUG s
2023-01-01 12:40:39,571 DEBUG y: 0 x: 6
2023-01-01 12:40:39,665 DEBUG  
2023-01-01 12:40:39,665 DEBUG y: 0 x: 7
2023-01-01 12:40:40,391 DEBUG g
2023-01-01 12:40:40,391 DEBUG y: 0 x: 8
2023-01-01 12:40:40,618 DEBUG o
2023-01-01 12:40:40,618 DEBUG y: 0 x: 9
2023-01-01 12:40:40,711 DEBUG i
2023-01-01 12:40:40,711 DEBUG y: 0 x: 10
2023-01-01 12:40:40,903 DEBUG n
2023-01-01 12:40:40,904 DEBUG y: 0 x: 11
2023-01-01 12:40:41,018 DEBUG g
2023-01-01 12:40:41,018 DEBUG y: 0 x: 12
2023-01-01 12:40:41,085 DEBUG  
2023-01-01 12:40:41,085 DEBUG y: 0 x: 13
